bout_lengths,d1,d2,d3
12,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
29,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
7,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
7,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
20,Iso,M,SIP-L2-2
15,Iso,M,SIP-L2-2
60,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
29,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
7,Iso,M,SIP-L2-2
24,Iso,M,SIP-L2-2
13,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
14,Iso,M,SIP-L2-2
15,Iso,M,SIP-L2-2
21,Iso,M,SIP-L2-2
31,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
23,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
17,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
13,Iso,M,SIP-L2-2
29,Iso,M,SIP-L2-2
70,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
22,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
14,Iso,M,SIP-L2-2
48,Iso,M,SIP-L2-2
10,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
15,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
27,Iso,M,SIP-L2-2
23,Iso,M,SIP-L2-2
35,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
22,Iso,M,SIP-L2-2
7,Iso,M,SIP-L2-2
16,Iso,M,SIP-L2-2
7,Iso,M,SIP-L2-2
16,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
20,Iso,M,SIP-L2-2
27,Iso,M,SIP-L2-2
19,Iso,M,SIP-L2-2
25,Iso,M,SIP-L2-2
68,Iso,M,SIP-L2-2
10,Iso,M,SIP-L2-2
44,Iso,M,SIP-L2-2
19,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
58,Iso,M,SIP-L2-2
53,Iso,M,SIP-L2-2
18,Iso,M,SIP-L2-2
31,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
49,Iso,M,SIP-L2-2
26,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
14,Iso,M,SIP-L2-2
26,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
19,Iso,M,SIP-L2-2
15,Iso,M,SIP-L2-2
23,Iso,M,SIP-L2-2
137,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
28,Iso,M,SIP-L2-2
17,Iso,M,SIP-L2-2
51,Iso,M,SIP-L2-2
34,Iso,M,SIP-L2-2
14,Iso,M,SIP-L2-2
10,Iso,M,SIP-L2-2
64,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
42,Iso,M,SIP-L2-2
46,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
10,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
33,Iso,M,SIP-L2-2
82,Iso,M,SIP-L2-2
22,Iso,M,SIP-L2-2
7,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
47,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
205,Iso,M,SIP-L2-2
7,Iso,M,SIP-L2-2
13,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
17,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
17,Iso,M,SIP-L2-2
10,Iso,M,SIP-L2-2
175,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
21,Iso,M,SIP-L2-2
16,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
22,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
69,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
18,Iso,M,SIP-L2-2
10,Iso,M,SIP-L2-2
141,Iso,M,SIP-L2-2
428,Iso,M,SIP-L2-2
87,Iso,M,SIP-L2-2
16,Iso,M,SIP-L2-2
40,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
387,Iso,M,SIP-L2-2
233,Iso,M,SIP-L2-2
13,Iso,M,SIP-L2-2
7,Iso,M,SIP-L2-2
66,Iso,M,SIP-L2-2
26,Iso,M,SIP-L2-2
26,Iso,M,SIP-L2-2
36,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
64,Iso,M,SIP-L2-2
10,Iso,M,SIP-L2-2
21,Iso,M,SIP-L2-2
133,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
16,Iso,M,SIP-L2-2
13,Iso,M,SIP-L2-2
44,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
151,Iso,M,SIP-L2-2
16,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
13,Iso,M,SIP-L2-2
10,Iso,M,SIP-L2-2
16,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
18,Iso,M,SIP-L2-2
5,Iso,M,SIP-L2-2
65,Iso,M,SIP-L2-2
17,Iso,M,SIP-L2-2
13,Iso,M,SIP-L2-2
7,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
36,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
39,Iso,M,SIP-L2-2
90,Iso,M,SIP-L2-2
25,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
15,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
94,Iso,M,SIP-L2-2
120,Iso,M,SIP-L2-2
9,Iso,M,SIP-L2-2
12,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
45,Iso,M,SIP-L2-2
10,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
8,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
11,Iso,M,SIP-L2-2
6,Iso,M,SIP-L2-2
44,Iso,M,SIP-L2-2
409,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
50,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
38,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
201,Grp,M,SIP-L2-2
130,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
153,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
83,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
87,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
172,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
31,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
41,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
78,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
95,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
206,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
98,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
59,Grp,M,SIP-L2-2
92,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
38,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
59,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
71,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
93,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
94,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
37,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
89,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
44,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
108,Grp,M,SIP-L2-2
81,Grp,M,SIP-L2-2
63,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
38,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
79,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
46,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
96,Grp,M,SIP-L2-2
113,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
38,Grp,M,SIP-L2-2
97,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
82,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
51,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
41,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
65,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
28,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
66,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
109,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
40,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
28,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
47,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
60,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
59,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
60,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
19,Grp,M,SIP-L2-2
38,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
57,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
57,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
78,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
120,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
85,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
69,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
113,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
76,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
96,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
97,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
48,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
66,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
81,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
45,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
137,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
20,Grp,M,SIP-L2-2
57,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
51,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
226,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
31,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
28,Grp,M,SIP-L2-2
43,Grp,M,SIP-L2-2
49,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
182,Grp,M,SIP-L2-2
419,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
52,Grp,M,SIP-L2-2
72,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
89,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
56,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
44,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
55,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
25,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
44,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
39,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
98,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
52,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
48,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
40,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
76,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
59,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
30,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
138,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
46,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
96,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
75,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
51,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
41,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
31,Grp,M,SIP-L2-2
33,Grp,M,SIP-L2-2
43,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
57,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
22,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
29,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
38,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
37,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
41,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
66,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
32,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
67,Grp,M,SIP-L2-2
14,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
45,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
70,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
46,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
12,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
27,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
24,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
40,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
11,Grp,M,SIP-L2-2
71,Grp,M,SIP-L2-2
9,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
47,Grp,M,SIP-L2-2
15,Grp,M,SIP-L2-2
13,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
56,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
18,Grp,M,SIP-L2-2
21,Grp,M,SIP-L2-2
8,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
36,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
17,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
121,Grp,M,SIP-L2-2
80,Grp,M,SIP-L2-2
62,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
26,Grp,M,SIP-L2-2
34,Grp,M,SIP-L2-2
87,Grp,M,SIP-L2-2
5,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
80,Grp,M,SIP-L2-2
7,Grp,M,SIP-L2-2
23,Grp,M,SIP-L2-2
16,Grp,M,SIP-L2-2
52,Grp,M,SIP-L2-2
51,Grp,M,SIP-L2-2
202,Grp,M,SIP-L2-2
10,Grp,M,SIP-L2-2
35,Grp,M,SIP-L2-2
54,Grp,M,SIP-L2-2
6,Grp,M,SIP-L2-2
