rowname,factor,Freq,cumFreq,relative,cumProp,d1,d2,d3,TimeofDay
27,27,18,1478,0.00939457202505219,0.771398747390397,Iso,M,SIP-S2-1,Day
28,28,19,1497,0.00991649269311065,0.781315240083507,Iso,M,SIP-S2-1,Day
29,29,21,1518,0.0109603340292276,0.792275574112735,Iso,M,SIP-S2-1,Day
30,30,24,1542,0.0125260960334029,0.804801670146138,Iso,M,SIP-S2-1,Day
31,31,16,1558,0.00835073068893528,0.813152400835073,Iso,M,SIP-S2-1,Day
32,32,19,1577,0.00991649269311065,0.823068893528184,Iso,M,SIP-S2-1,Day
33,33,17,1594,0.00887265135699374,0.831941544885178,Iso,M,SIP-S2-1,Day
34,34,10,1604,0.00521920668058455,0.837160751565762,Iso,M,SIP-S2-1,Day
35,35,9,1613,0.0046972860125261,0.841858037578288,Iso,M,SIP-S2-1,Day
36,36,7,1620,0.00365344467640919,0.845511482254697,Iso,M,SIP-S2-1,Day
37,37,6,1626,0.00313152400835073,0.848643006263048,Iso,M,SIP-S2-1,Day
38,38,12,1638,0.00626304801670146,0.85490605427975,Iso,M,SIP-S2-1,Day
39,39,9,1647,0.0046972860125261,0.859603340292276,Iso,M,SIP-S2-1,Day
40,40,18,1665,0.00939457202505219,0.868997912317328,Iso,M,SIP-S2-1,Day
41,41,8,1673,0.00417536534446764,0.873173277661796,Iso,M,SIP-S2-1,Day
42,42,5,1678,0.00260960334029228,0.875782881002088,Iso,M,SIP-S2-1,Day
43,43,5,1683,0.00260960334029228,0.87839248434238,Iso,M,SIP-S2-1,Day
44,44,8,1691,0.00417536534446764,0.882567849686848,Iso,M,SIP-S2-1,Day
45,45,5,1696,0.00260960334029228,0.88517745302714,Iso,M,SIP-S2-1,Day
46,46,8,1704,0.00417536534446764,0.889352818371608,Iso,M,SIP-S2-1,Day
47,47,10,1714,0.00521920668058455,0.894572025052192,Iso,M,SIP-S2-1,Day
48,48,8,1722,0.00417536534446764,0.89874739039666,Iso,M,SIP-S2-1,Day
49,49,8,1730,0.00417536534446764,0.902922755741127,Iso,M,SIP-S2-1,Day
50,50,4,1734,0.00208768267223382,0.905010438413361,Iso,M,SIP-S2-1,Day
51,51,8,1742,0.00417536534446764,0.909185803757829,Iso,M,SIP-S2-1,Day
52,52,6,1748,0.00313152400835073,0.91231732776618,Iso,M,SIP-S2-1,Day
53,53,4,1752,0.00208768267223382,0.914405010438413,Iso,M,SIP-S2-1,Day
54,54,3,1755,0.00156576200417537,0.915970772442589,Iso,M,SIP-S2-1,Day
55,55,6,1761,0.00313152400835073,0.919102296450939,Iso,M,SIP-S2-1,Day
56,56,8,1769,0.00417536534446764,0.923277661795407,Iso,M,SIP-S2-1,Day
57,57,4,1773,0.00208768267223382,0.925365344467641,Iso,M,SIP-S2-1,Day
58,58,6,1779,0.00313152400835073,0.928496868475992,Iso,M,SIP-S2-1,Day
59,59,5,1784,0.00260960334029228,0.931106471816284,Iso,M,SIP-S2-1,Day
60,60,2,1786,0.00104384133611691,0.932150313152401,Iso,M,SIP-S2-1,Day
61,61,4,1790,0.00208768267223382,0.934237995824635,Iso,M,SIP-S2-1,Day
62,62,1,1791,0.000521920668058455,0.934759916492693,Iso,M,SIP-S2-1,Day
63,63,4,1795,0.00208768267223382,0.936847599164927,Iso,M,SIP-S2-1,Day
64,64,1,1796,0.000521920668058455,0.937369519832986,Iso,M,SIP-S2-1,Day
65,65,1,1797,0.000521920668058455,0.937891440501044,Iso,M,SIP-S2-1,Day
66,66,2,1799,0.00104384133611691,0.938935281837161,Iso,M,SIP-S2-1,Day
67,67,1,1800,0.000521920668058455,0.939457202505219,Iso,M,SIP-S2-1,Day
68,68,2,1802,0.00104384133611691,0.940501043841336,Iso,M,SIP-S2-1,Day
69,69,5,1807,0.00260960334029228,0.943110647181628,Iso,M,SIP-S2-1,Day
70,70,1,1808,0.000521920668058455,0.943632567849687,Iso,M,SIP-S2-1,Day
71,71,1,1809,0.000521920668058455,0.944154488517745,Iso,M,SIP-S2-1,Day
73,73,2,1811,0.00104384133611691,0.945198329853862,Iso,M,SIP-S2-1,Day
74,74,2,1813,0.00104384133611691,0.946242171189979,Iso,M,SIP-S2-1,Day
76,76,1,1814,0.000521920668058455,0.946764091858038,Iso,M,SIP-S2-1,Day
78,78,1,1815,0.000521920668058455,0.947286012526096,Iso,M,SIP-S2-1,Day
80,80,3,1818,0.00156576200417537,0.948851774530271,Iso,M,SIP-S2-1,Day
81,81,1,1819,0.000521920668058455,0.94937369519833,Iso,M,SIP-S2-1,Day
82,82,1,1820,0.000521920668058455,0.949895615866388,Iso,M,SIP-S2-1,Day
83,83,2,1822,0.00104384133611691,0.950939457202505,Iso,M,SIP-S2-1,Day
84,84,3,1825,0.00156576200417537,0.952505219206681,Iso,M,SIP-S2-1,Day
85,85,1,1826,0.000521920668058455,0.953027139874739,Iso,M,SIP-S2-1,Day
87,87,1,1827,0.000521920668058455,0.953549060542798,Iso,M,SIP-S2-1,Day
89,89,2,1829,0.00104384133611691,0.954592901878914,Iso,M,SIP-S2-1,Day
92,92,3,1832,0.00156576200417537,0.95615866388309,Iso,M,SIP-S2-1,Day
93,93,1,1833,0.000521920668058455,0.956680584551148,Iso,M,SIP-S2-1,Day
95,95,1,1834,0.000521920668058455,0.957202505219207,Iso,M,SIP-S2-1,Day
100,100,2,1836,0.00104384133611691,0.958246346555324,Iso,M,SIP-S2-1,Day
101,101,1,1837,0.000521920668058455,0.958768267223382,Iso,M,SIP-S2-1,Day
108,108,1,1838,0.000521920668058455,0.959290187891441,Iso,M,SIP-S2-1,Day
115,115,1,1839,0.000521920668058455,0.959812108559499,Iso,M,SIP-S2-1,Day
116,116,2,1841,0.00104384133611691,0.960855949895616,Iso,M,SIP-S2-1,Day
121,121,1,1842,0.000521920668058455,0.961377870563674,Iso,M,SIP-S2-1,Day
122,122,1,1843,0.000521920668058455,0.961899791231733,Iso,M,SIP-S2-1,Day
124,124,1,1844,0.000521920668058455,0.962421711899791,Iso,M,SIP-S2-1,Day
127,127,1,1845,0.000521920668058455,0.96294363256785,Iso,M,SIP-S2-1,Day
129,129,2,1847,0.00104384133611691,0.963987473903967,Iso,M,SIP-S2-1,Day
130,130,2,1849,0.00104384133611691,0.965031315240084,Iso,M,SIP-S2-1,Day
131,131,1,1850,0.000521920668058455,0.965553235908142,Iso,M,SIP-S2-1,Day
132,132,2,1852,0.00104384133611691,0.966597077244259,Iso,M,SIP-S2-1,Day
134,134,1,1853,0.000521920668058455,0.967118997912317,Iso,M,SIP-S2-1,Day
136,136,1,1854,0.000521920668058455,0.967640918580376,Iso,M,SIP-S2-1,Day
138,138,1,1855,0.000521920668058455,0.968162839248434,Iso,M,SIP-S2-1,Day
143,143,1,1856,0.000521920668058455,0.968684759916493,Iso,M,SIP-S2-1,Day
145,145,1,1857,0.000521920668058455,0.969206680584551,Iso,M,SIP-S2-1,Day
155,155,1,1858,0.000521920668058455,0.96972860125261,Iso,M,SIP-S2-1,Day
157,157,1,1859,0.000521920668058455,0.970250521920668,Iso,M,SIP-S2-1,Day
166,166,1,1860,0.000521920668058455,0.970772442588727,Iso,M,SIP-S2-1,Day
173,173,1,1861,0.000521920668058455,0.971294363256785,Iso,M,SIP-S2-1,Day
175,175,1,1862,0.000521920668058455,0.971816283924843,Iso,M,SIP-S2-1,Day
181,181,1,1863,0.000521920668058455,0.972338204592902,Iso,M,SIP-S2-1,Day
184,184,2,1865,0.00104384133611691,0.973382045929019,Iso,M,SIP-S2-1,Day
186,186,1,1866,0.000521920668058455,0.973903966597077,Iso,M,SIP-S2-1,Day
187,187,1,1867,0.000521920668058455,0.974425887265136,Iso,M,SIP-S2-1,Day
194,194,1,1868,0.000521920668058455,0.974947807933194,Iso,M,SIP-S2-1,Day
196,196,1,1869,0.000521920668058455,0.975469728601253,Iso,M,SIP-S2-1,Day
206,206,1,1870,0.000521920668058455,0.975991649269311,Iso,M,SIP-S2-1,Day
208,208,1,1871,0.000521920668058455,0.976513569937369,Iso,M,SIP-S2-1,Day
218,218,1,1872,0.000521920668058455,0.977035490605428,Iso,M,SIP-S2-1,Day
219,219,1,1873,0.000521920668058455,0.977557411273486,Iso,M,SIP-S2-1,Day
220,220,1,1874,0.000521920668058455,0.978079331941545,Iso,M,SIP-S2-1,Day
222,222,1,1875,0.000521920668058455,0.978601252609603,Iso,M,SIP-S2-1,Day
235,235,1,1876,0.000521920668058455,0.979123173277662,Iso,M,SIP-S2-1,Day
236,236,1,1877,0.000521920668058455,0.97964509394572,Iso,M,SIP-S2-1,Day
240,240,1,1878,0.000521920668058455,0.980167014613779,Iso,M,SIP-S2-1,Day
260,260,2,1880,0.00104384133611691,0.981210855949896,Iso,M,SIP-S2-1,Day
267,267,1,1881,0.000521920668058455,0.981732776617954,Iso,M,SIP-S2-1,Day
270,270,1,1882,0.000521920668058455,0.982254697286013,Iso,M,SIP-S2-1,Day
273,273,1,1883,0.000521920668058455,0.982776617954071,Iso,M,SIP-S2-1,Day
300,300,2,1885,0.00104384133611691,0.983820459290188,Iso,M,SIP-S2-1,Day
301,301,1,1886,0.000521920668058455,0.984342379958246,Iso,M,SIP-S2-1,Day
304,304,1,1887,0.000521920668058455,0.984864300626305,Iso,M,SIP-S2-1,Day
314,314,1,1888,0.000521920668058455,0.985386221294363,Iso,M,SIP-S2-1,Day
318,318,1,1889,0.000521920668058455,0.985908141962422,Iso,M,SIP-S2-1,Day
323,323,1,1890,0.000521920668058455,0.98643006263048,Iso,M,SIP-S2-1,Day
326,326,1,1891,0.000521920668058455,0.986951983298539,Iso,M,SIP-S2-1,Day
332,332,1,1892,0.000521920668058455,0.987473903966597,Iso,M,SIP-S2-1,Day
342,342,1,1893,0.000521920668058455,0.987995824634656,Iso,M,SIP-S2-1,Day
345,345,1,1894,0.000521920668058455,0.988517745302714,Iso,M,SIP-S2-1,Day
349,349,2,1896,0.00104384133611691,0.989561586638831,Iso,M,SIP-S2-1,Day
377,377,1,1897,0.000521920668058455,0.990083507306889,Iso,M,SIP-S2-1,Day
380,380,1,1898,0.000521920668058455,0.990605427974948,Iso,M,SIP-S2-1,Day
385,385,1,1899,0.000521920668058455,0.991127348643006,Iso,M,SIP-S2-1,Day
390,390,1,1900,0.000521920668058455,0.991649269311065,Iso,M,SIP-S2-1,Day
411,411,1,1901,0.000521920668058455,0.992171189979123,Iso,M,SIP-S2-1,Day
424,424,1,1902,0.000521920668058455,0.992693110647182,Iso,M,SIP-S2-1,Day
449,449,1,1903,0.000521920668058455,0.99321503131524,Iso,M,SIP-S2-1,Day
616,616,1,1904,0.000521920668058455,0.993736951983299,Iso,M,SIP-S2-1,Day
670,670,1,1905,0.000521920668058455,0.994258872651357,Iso,M,SIP-S2-1,Day
689,689,1,1906,0.000521920668058455,0.994780793319416,Iso,M,SIP-S2-1,Day
714,714,1,1907,0.000521920668058455,0.995302713987474,Iso,M,SIP-S2-1,Day
769,769,1,1908,0.000521920668058455,0.995824634655532,Iso,M,SIP-S2-1,Day
800,800,1,1909,0.000521920668058455,0.996346555323591,Iso,M,SIP-S2-1,Day
826,826,1,1910,0.000521920668058455,0.996868475991649,Iso,M,SIP-S2-1,Day
827,827,1,1911,0.000521920668058455,0.997390396659708,Iso,M,SIP-S2-1,Day
850,850,1,1912,0.000521920668058455,0.997912317327766,Iso,M,SIP-S2-1,Day
858,858,1,1913,0.000521920668058455,0.998434237995825,Iso,M,SIP-S2-1,Day
859,859,1,1914,0.000521920668058455,0.998956158663883,Iso,M,SIP-S2-1,Day
914,914,1,1915,0.000521920668058455,0.999478079331942,Iso,M,SIP-S2-1,Day
977,977,1,1916,0.000521920668058455,1,Iso,M,SIP-S2-1,Day
5,5,79,79,0.0891647855530474,0.0891647855530474,Grp,M,SIP-S2-1,Day
6,6,70,149,0.0790067720090294,0.168171557562077,Grp,M,SIP-S2-1,Day
7,7,57,206,0.064334085778781,0.232505643340858,Grp,M,SIP-S2-1,Day
8,8,47,253,0.0530474040632054,0.285553047404063,Grp,M,SIP-S2-1,Day
9,9,42,295,0.0474040632054176,0.332957110609481,Grp,M,SIP-S2-1,Day
10,10,29,324,0.0327313769751693,0.36568848758465,Grp,M,SIP-S2-1,Day
11,11,29,353,0.0327313769751693,0.398419864559819,Grp,M,SIP-S2-1,Day
12,12,26,379,0.0293453724604966,0.427765237020316,Grp,M,SIP-S2-1,Day
13,13,21,400,0.0237020316027088,0.451467268623025,Grp,M,SIP-S2-1,Day
14,14,19,419,0.0214446952595937,0.472911963882619,Grp,M,SIP-S2-1,Day
15,15,19,438,0.0214446952595937,0.494356659142212,Grp,M,SIP-S2-1,Day
16,16,23,461,0.0259593679458239,0.520316027088036,Grp,M,SIP-S2-1,Day
17,17,13,474,0.0146726862302483,0.534988713318285,Grp,M,SIP-S2-1,Day
18,18,22,496,0.0248306997742664,0.559819413092551,Grp,M,SIP-S2-1,Day
19,19,17,513,0.0191873589164786,0.579006772009029,Grp,M,SIP-S2-1,Day
20,20,19,532,0.0214446952595937,0.600451467268623,Grp,M,SIP-S2-1,Day
21,21,16,548,0.018058690744921,0.618510158013544,Grp,M,SIP-S2-1,Day
22,22,14,562,0.0158013544018059,0.63431151241535,Grp,M,SIP-S2-1,Day
23,23,20,582,0.0225733634311512,0.656884875846501,Grp,M,SIP-S2-1,Day
24,24,19,601,0.0214446952595937,0.678329571106095,Grp,M,SIP-S2-1,Day
25,25,13,614,0.0146726862302483,0.693002257336343,Grp,M,SIP-S2-1,Day
26,26,9,623,0.0101580135440181,0.703160270880361,Grp,M,SIP-S2-1,Day
27,27,10,633,0.0112866817155756,0.714446952595937,Grp,M,SIP-S2-1,Day
28,28,7,640,0.00790067720090294,0.72234762979684,Grp,M,SIP-S2-1,Day
29,29,10,650,0.0112866817155756,0.733634311512415,Grp,M,SIP-S2-1,Day
30,30,9,659,0.0101580135440181,0.743792325056433,Grp,M,SIP-S2-1,Day
31,31,8,667,0.0090293453724605,0.752821670428894,Grp,M,SIP-S2-1,Day
32,32,11,678,0.0124153498871332,0.765237020316027,Grp,M,SIP-S2-1,Day
33,33,11,689,0.0124153498871332,0.77765237020316,Grp,M,SIP-S2-1,Day
34,34,9,698,0.0101580135440181,0.787810383747178,Grp,M,SIP-S2-1,Day
35,35,7,705,0.00790067720090294,0.795711060948081,Grp,M,SIP-S2-1,Day
36,36,9,714,0.0101580135440181,0.805869074492099,Grp,M,SIP-S2-1,Day
37,37,9,723,0.0101580135440181,0.816027088036117,Grp,M,SIP-S2-1,Day
38,38,8,731,0.0090293453724605,0.825056433408578,Grp,M,SIP-S2-1,Day
39,39,12,743,0.0135440180586907,0.838600451467269,Grp,M,SIP-S2-1,Day
40,40,7,750,0.00790067720090294,0.846501128668172,Grp,M,SIP-S2-1,Day
41,41,3,753,0.00338600451467269,0.849887133182844,Grp,M,SIP-S2-1,Day
42,42,7,760,0.00790067720090294,0.857787810383747,Grp,M,SIP-S2-1,Day
43,43,1,761,0.00112866817155756,0.858916478555305,Grp,M,SIP-S2-1,Day
44,44,2,763,0.00225733634311512,0.86117381489842,Grp,M,SIP-S2-1,Day
45,45,6,769,0.00677200902934537,0.867945823927765,Grp,M,SIP-S2-1,Day
46,46,2,771,0.00225733634311512,0.87020316027088,Grp,M,SIP-S2-1,Day
47,47,7,778,0.00790067720090294,0.878103837471783,Grp,M,SIP-S2-1,Day
48,48,5,783,0.00564334085778781,0.883747178329571,Grp,M,SIP-S2-1,Day
49,49,6,789,0.00677200902934537,0.890519187358916,Grp,M,SIP-S2-1,Day
50,50,3,792,0.00338600451467269,0.893905191873589,Grp,M,SIP-S2-1,Day
51,51,6,798,0.00677200902934537,0.900677200902935,Grp,M,SIP-S2-1,Day
52,52,1,799,0.00112866817155756,0.901805869074492,Grp,M,SIP-S2-1,Day
53,53,6,805,0.00677200902934537,0.908577878103837,Grp,M,SIP-S2-1,Day
54,54,1,806,0.00112866817155756,0.909706546275395,Grp,M,SIP-S2-1,Day
55,55,1,807,0.00112866817155756,0.910835214446953,Grp,M,SIP-S2-1,Day
56,56,1,808,0.00112866817155756,0.91196388261851,Grp,M,SIP-S2-1,Day
57,57,2,810,0.00225733634311512,0.914221218961625,Grp,M,SIP-S2-1,Day
60,60,4,814,0.00451467268623025,0.918735891647855,Grp,M,SIP-S2-1,Day
61,61,2,816,0.00225733634311512,0.920993227990971,Grp,M,SIP-S2-1,Day
62,62,1,817,0.00112866817155756,0.922121896162528,Grp,M,SIP-S2-1,Day
63,63,2,819,0.00225733634311512,0.924379232505643,Grp,M,SIP-S2-1,Day
64,64,3,822,0.00338600451467269,0.927765237020316,Grp,M,SIP-S2-1,Day
65,65,2,824,0.00225733634311512,0.930022573363431,Grp,M,SIP-S2-1,Day
66,66,2,826,0.00225733634311512,0.932279909706546,Grp,M,SIP-S2-1,Day
69,69,3,829,0.00338600451467269,0.935665914221219,Grp,M,SIP-S2-1,Day
70,70,2,831,0.00225733634311512,0.937923250564334,Grp,M,SIP-S2-1,Day
71,71,1,832,0.00112866817155756,0.939051918735892,Grp,M,SIP-S2-1,Day
72,72,2,834,0.00225733634311512,0.941309255079007,Grp,M,SIP-S2-1,Day
73,73,2,836,0.00225733634311512,0.943566591422122,Grp,M,SIP-S2-1,Day
74,74,1,837,0.00112866817155756,0.944695259593679,Grp,M,SIP-S2-1,Day
75,75,1,838,0.00112866817155756,0.945823927765237,Grp,M,SIP-S2-1,Day
78,78,2,840,0.00225733634311512,0.948081264108352,Grp,M,SIP-S2-1,Day
79,79,2,842,0.00225733634311512,0.950338600451467,Grp,M,SIP-S2-1,Day
84,84,1,843,0.00112866817155756,0.951467268623025,Grp,M,SIP-S2-1,Day
85,85,1,844,0.00112866817155756,0.952595936794582,Grp,M,SIP-S2-1,Day
87,87,1,845,0.00112866817155756,0.95372460496614,Grp,M,SIP-S2-1,Day
89,89,1,846,0.00112866817155756,0.954853273137697,Grp,M,SIP-S2-1,Day
91,91,1,847,0.00112866817155756,0.955981941309255,Grp,M,SIP-S2-1,Day
92,92,1,848,0.00112866817155756,0.957110609480813,Grp,M,SIP-S2-1,Day
93,93,2,850,0.00225733634311512,0.959367945823928,Grp,M,SIP-S2-1,Day
97,97,1,851,0.00112866817155756,0.960496613995485,Grp,M,SIP-S2-1,Day
98,98,1,852,0.00112866817155756,0.961625282167043,Grp,M,SIP-S2-1,Day
99,99,1,853,0.00112866817155756,0.9627539503386,Grp,M,SIP-S2-1,Day
100,100,1,854,0.00112866817155756,0.963882618510158,Grp,M,SIP-S2-1,Day
101,101,1,855,0.00112866817155756,0.965011286681715,Grp,M,SIP-S2-1,Day
102,102,1,856,0.00112866817155756,0.966139954853273,Grp,M,SIP-S2-1,Day
105,105,2,858,0.00225733634311512,0.968397291196388,Grp,M,SIP-S2-1,Day
107,107,1,859,0.00112866817155756,0.969525959367946,Grp,M,SIP-S2-1,Day
109,109,1,860,0.00112866817155756,0.970654627539503,Grp,M,SIP-S2-1,Day
112,112,1,861,0.00112866817155756,0.971783295711061,Grp,M,SIP-S2-1,Day
132,132,1,862,0.00112866817155756,0.972911963882618,Grp,M,SIP-S2-1,Day
141,141,1,863,0.00112866817155756,0.974040632054176,Grp,M,SIP-S2-1,Day
153,153,1,864,0.00112866817155756,0.975169300225734,Grp,M,SIP-S2-1,Day
154,154,1,865,0.00112866817155756,0.976297968397291,Grp,M,SIP-S2-1,Day
167,167,1,866,0.00112866817155756,0.977426636568849,Grp,M,SIP-S2-1,Day
168,168,1,867,0.00112866817155756,0.978555304740406,Grp,M,SIP-S2-1,Day
174,174,1,868,0.00112866817155756,0.979683972911964,Grp,M,SIP-S2-1,Day
177,177,2,870,0.00225733634311512,0.981941309255079,Grp,M,SIP-S2-1,Day
179,179,1,871,0.00112866817155756,0.983069977426637,Grp,M,SIP-S2-1,Day
183,183,1,872,0.00112866817155756,0.984198645598194,Grp,M,SIP-S2-1,Day
263,263,1,873,0.00112866817155756,0.985327313769752,Grp,M,SIP-S2-1,Day
277,277,1,874,0.00112866817155756,0.986455981941309,Grp,M,SIP-S2-1,Day
283,283,1,875,0.00112866817155756,0.987584650112867,Grp,M,SIP-S2-1,Day
309,309,1,876,0.00112866817155756,0.988713318284425,Grp,M,SIP-S2-1,Day
331,331,1,877,0.00112866817155756,0.989841986455982,Grp,M,SIP-S2-1,Day
406,406,1,878,0.00112866817155756,0.990970654627539,Grp,M,SIP-S2-1,Day
430,430,1,879,0.00112866817155756,0.992099322799097,Grp,M,SIP-S2-1,Day
441,441,1,880,0.00112866817155756,0.993227990970655,Grp,M,SIP-S2-1,Day
443,443,1,881,0.00112866817155756,0.994356659142212,Grp,M,SIP-S2-1,Day
457,457,1,882,0.00112866817155756,0.99548532731377,Grp,M,SIP-S2-1,Day
549,549,1,883,0.00112866817155756,0.996613995485327,Grp,M,SIP-S2-1,Day
569,569,1,884,0.00112866817155756,0.997742663656885,Grp,M,SIP-S2-1,Day
656,656,1,885,0.00112866817155756,0.998871331828443,Grp,M,SIP-S2-1,Day
825,825,1,886,0.00112866817155756,1,Grp,M,SIP-S2-1,Day
5,5,208,208,0.104575163398693,0.104575163398693,Grp,M,SIP-S2-10,Day
6,6,177,385,0.0889894419306184,0.193564605329311,Grp,M,SIP-S2-10,Day
7,7,138,523,0.0693815987933635,0.262946204122675,Grp,M,SIP-S2-10,Day
8,8,127,650,0.0638511814982403,0.326797385620915,Grp,M,SIP-S2-10,Day
9,9,103,753,0.0517848164906989,0.378582202111614,Grp,M,SIP-S2-10,Day
10,10,88,841,0.0442433383609854,0.422825540472599,Grp,M,SIP-S2-10,Day
11,11,85,926,0.0427350427350427,0.465560583207642,Grp,M,SIP-S2-10,Day
12,12,72,998,0.0361990950226244,0.501759678230267,Grp,M,SIP-S2-10,Day
13,13,54,1052,0.0271493212669683,0.528908999497235,Grp,M,SIP-S2-10,Day
14,14,60,1112,0.0301659125188537,0.559074912016089,Grp,M,SIP-S2-10,Day
15,15,50,1162,0.0251382604323781,0.584213172448467,Grp,M,SIP-S2-10,Day
16,16,35,1197,0.0175967823026647,0.601809954751131,Grp,M,SIP-S2-10,Day
17,17,37,1234,0.0186023127199598,0.620412267471091,Grp,M,SIP-S2-10,Day
18,18,41,1275,0.02061337355455,0.641025641025641,Grp,M,SIP-S2-10,Day
19,19,28,1303,0.0140774258421317,0.655103066867773,Grp,M,SIP-S2-10,Day
20,20,38,1341,0.0191050779286073,0.67420814479638,Grp,M,SIP-S2-10,Day
21,21,40,1381,0.0201106083459025,0.694318753142283,Grp,M,SIP-S2-10,Day
22,22,33,1414,0.0165912518853695,0.710910005027652,Grp,M,SIP-S2-10,Day
23,23,42,1456,0.0211161387631976,0.73202614379085,Grp,M,SIP-S2-10,Day
24,24,33,1489,0.0165912518853695,0.748617395676219,Grp,M,SIP-S2-10,Day
25,25,31,1520,0.0155857214680744,0.764203117144294,Grp,M,SIP-S2-10,Day
26,26,29,1549,0.0145801910507793,0.778783308195073,Grp,M,SIP-S2-10,Day
27,27,18,1567,0.00904977375565611,0.787833081950729,Grp,M,SIP-S2-10,Day
28,28,13,1580,0.0065359477124183,0.794369029663147,Grp,M,SIP-S2-10,Day
29,29,17,1597,0.00854700854700855,0.802916038210156,Grp,M,SIP-S2-10,Day
30,30,18,1615,0.00904977375565611,0.811965811965812,Grp,M,SIP-S2-10,Day
31,31,10,1625,0.00502765208647562,0.816993464052288,Grp,M,SIP-S2-10,Day
32,32,19,1644,0.00955253896430367,0.826546003016591,Grp,M,SIP-S2-10,Day
33,33,12,1656,0.00603318250377074,0.832579185520362,Grp,M,SIP-S2-10,Day
34,34,9,1665,0.00452488687782806,0.83710407239819,Grp,M,SIP-S2-10,Day
35,35,25,1690,0.012569130216189,0.849673202614379,Grp,M,SIP-S2-10,Day
36,36,9,1699,0.00452488687782806,0.854198089492207,Grp,M,SIP-S2-10,Day
37,37,9,1708,0.00452488687782806,0.858722976370035,Grp,M,SIP-S2-10,Day
38,38,14,1722,0.00703871292106586,0.865761689291101,Grp,M,SIP-S2-10,Day
39,39,15,1737,0.00754147812971342,0.873303167420815,Grp,M,SIP-S2-10,Day
40,40,7,1744,0.00351935646053293,0.876822523881348,Grp,M,SIP-S2-10,Day
41,41,14,1758,0.00703871292106586,0.883861236802413,Grp,M,SIP-S2-10,Day
42,42,5,1763,0.00251382604323781,0.886375062845651,Grp,M,SIP-S2-10,Day
43,43,10,1773,0.00502765208647562,0.891402714932127,Grp,M,SIP-S2-10,Day
44,44,7,1780,0.00351935646053293,0.89492207139266,Grp,M,SIP-S2-10,Day
45,45,9,1789,0.00452488687782806,0.899446958270488,Grp,M,SIP-S2-10,Day
46,46,8,1797,0.00402212166918049,0.903469079939668,Grp,M,SIP-S2-10,Day
47,47,5,1802,0.00251382604323781,0.905982905982906,Grp,M,SIP-S2-10,Day
48,48,10,1812,0.00502765208647562,0.911010558069382,Grp,M,SIP-S2-10,Day
49,49,8,1820,0.00402212166918049,0.915032679738562,Grp,M,SIP-S2-10,Day
50,50,4,1824,0.00201106083459025,0.917043740573152,Grp,M,SIP-S2-10,Day
51,51,3,1827,0.00150829562594269,0.918552036199095,Grp,M,SIP-S2-10,Day
52,52,5,1832,0.00251382604323781,0.921065862242333,Grp,M,SIP-S2-10,Day
53,53,6,1838,0.00301659125188537,0.924082453494218,Grp,M,SIP-S2-10,Day
54,54,5,1843,0.00251382604323781,0.926596279537456,Grp,M,SIP-S2-10,Day
55,55,4,1847,0.00201106083459025,0.928607340372046,Grp,M,SIP-S2-10,Day
56,56,4,1851,0.00201106083459025,0.930618401206637,Grp,M,SIP-S2-10,Day
57,57,4,1855,0.00201106083459025,0.932629462041227,Grp,M,SIP-S2-10,Day
58,58,4,1859,0.00201106083459025,0.934640522875817,Grp,M,SIP-S2-10,Day
59,59,4,1863,0.00201106083459025,0.936651583710407,Grp,M,SIP-S2-10,Day
60,60,1,1864,0.000502765208647562,0.937154348919055,Grp,M,SIP-S2-10,Day
61,61,4,1868,0.00201106083459025,0.939165409753645,Grp,M,SIP-S2-10,Day
62,62,3,1871,0.00150829562594269,0.940673705379588,Grp,M,SIP-S2-10,Day
63,63,3,1874,0.00150829562594269,0.94218200100553,Grp,M,SIP-S2-10,Day
64,64,1,1875,0.000502765208647562,0.942684766214178,Grp,M,SIP-S2-10,Day
65,65,2,1877,0.00100553041729512,0.943690296631473,Grp,M,SIP-S2-10,Day
66,66,1,1878,0.000502765208647562,0.944193061840121,Grp,M,SIP-S2-10,Day
67,67,4,1882,0.00201106083459025,0.946204122674711,Grp,M,SIP-S2-10,Day
68,68,1,1883,0.000502765208647562,0.946706887883358,Grp,M,SIP-S2-10,Day
69,69,4,1887,0.00201106083459025,0.948717948717949,Grp,M,SIP-S2-10,Day
70,70,1,1888,0.000502765208647562,0.949220713926596,Grp,M,SIP-S2-10,Day
71,71,1,1889,0.000502765208647562,0.949723479135244,Grp,M,SIP-S2-10,Day
72,72,2,1891,0.00100553041729512,0.950729009552539,Grp,M,SIP-S2-10,Day
73,73,1,1892,0.000502765208647562,0.951231774761187,Grp,M,SIP-S2-10,Day
74,74,1,1893,0.000502765208647562,0.951734539969834,Grp,M,SIP-S2-10,Day
75,75,1,1894,0.000502765208647562,0.952237305178482,Grp,M,SIP-S2-10,Day
78,78,2,1896,0.00100553041729512,0.953242835595777,Grp,M,SIP-S2-10,Day
79,79,2,1898,0.00100553041729512,0.954248366013072,Grp,M,SIP-S2-10,Day
80,80,4,1902,0.00201106083459025,0.956259426847662,Grp,M,SIP-S2-10,Day
87,87,1,1903,0.000502765208647562,0.95676219205631,Grp,M,SIP-S2-10,Day
